"","GEOID","STATE","NO2_LEVELS","TOTAL_ADULTS","WHITE_ALONE","BLACK_ALONE","AIAN_ALONE","ASIAN_ALONE","NHPI_ALONE","OTHER_ALONE","TWO_MORE","HisLat_TOTAL","NotHisLat_TOTAL","INCOME_GROUP","UrbanRural"
"1481",36047021700,"New York",NA,3657,1298,1357,9,319,0,282,392,568,3089,"$52,000 to <$85,000","Urban"
"1482",36047021800,"New York",NA,2416,1764,46,29,181,7,282,107,325,2091,"$52,000 to <$85,000","Urban"
"1483",36047022100,"New York",NA,3474,1304,1399,11,214,0,232,314,466,3008,"$27,000 to <$52,000","Urban"
"1484",36047022600,"New York",NA,1645,512,77,70,337,4,463,182,714,931,"$52,000 to <$85,000","Urban"
"1485",36047023000,"New York",NA,2512,1545,50,45,231,1,481,159,629,1883,"$27,000 to <$52,000","Urban"
"1486",36047023100,"New York",NA,3305,1582,1030,15,258,0,95,325,314,2991,"$85,000 to <$141,000","Urban"
"1487",36047023300,"New York",NA,4511,1381,1896,47,378,0,361,448,898,3613,"$52,000 to <$85,000","Urban"
"1488",36047023400,"New York",NA,3181,2829,38,4,43,0,163,104,78,3103,"<$27,000","Urban"
"1489",36047023500,"New York",NA,3532,2068,517,23,323,0,354,247,567,2965,"$27,000 to <$52,000","Urban"
"1490",36047024100,"New York",NA,2482,1309,428,3,241,1,259,241,408,2074,"$52,000 to <$85,000","Urban"
"1491",36047024200,"New York",NA,1896,1408,21,5,94,0,314,54,134,1762,"$52,000 to <$85,000","Urban"
"1492",36047024500,"New York",NA,3621,1139,1686,9,359,1,128,299,336,3285,"$85,000 to <$141,000","Urban"
"1493",36047024600,"New York",NA,2407,1239,32,21,853,1,173,88,260,2147,"$52,000 to <$85,000","Urban"
"1494",36047024900,"New York",NA,3615,1183,1808,13,153,1,130,327,326,3289,"$52,000 to <$85,000","Urban"
"1495",36047025100,"New York",NA,3445,785,1787,25,219,0,325,304,606,2839,"$27,000 to <$52,000","Urban"
"1496",36047025200,"New York",NA,4224,1644,38,46,1886,1,420,189,697,3527,"$52,000 to <$85,000","Urban"
"1497",36047025300,"New York",NA,2915,1101,1126,22,206,2,184,274,404,2511,"$52,000 to <$85,000","Urban"
"1498",36047025400,"New York",NA,2867,843,42,31,1653,0,203,95,304,2563,"$27,000 to <$52,000","Urban"
"1499",36047025500,"New York",NA,3648,300,1502,51,76,4,1227,488,2126,1522,"<$27,000","Urban"
"1500",36047025600,"New York",NA,2672,798,34,20,1554,0,188,78,268,2404,"$52,000 to <$85,000","Urban"
"1501",36047025700,"New York",NA,2007,790,411,39,121,0,393,253,685,1322,"$85,000 to <$141,000","Urban"
"1502",36047026000,"New York",NA,2959,964,34,28,1524,0,299,110,453,2506,"$27,000 to <$52,000","Urban"
"1503",36047026100,"New York",NA,5420,1788,2033,49,348,13,617,572,1144,4276,"$52,000 to <$85,000","Urban"
"1504",36047026700,"New York",NA,3732,1125,1883,1,193,0,178,352,338,3394,"$52,000 to <$85,000","Urban"
"1505",36047026800,"New York",NA,3663,1504,89,36,1456,2,385,191,609,3054,"$52,000 to <$85,000","Urban"
"1506",36047026900,"New York",NA,2585,655,1361,7,198,0,103,261,242,2343,"$52,000 to <$85,000","Urban"
"1507",36047027200,"New York",NA,2772,1130,28,35,1157,2,304,116,437,2335,"$52,000 to <$85,000","Urban"
"1508",36047027500,"New York",NA,3488,1020,1857,28,154,4,112,313,311,3177,"$85,000 to <$141,000","Urban"
"1509",36047027600,"New York",NA,2993,1028,60,56,1309,0,393,147,605,2388,"$52,000 to <$85,000","Urban"
"1510",36047027800,"New York",NA,2763,1247,36,41,1109,0,222,108,343,2420,"$52,000 to <$85,000","Urban"
"1511",36047028100,"New York",NA,3910,795,1646,44,225,5,697,498,1272,2638,"$27,000 to <$52,000","Urban"
"1512",36047028200,"New York",NA,2582,1242,32,6,985,5,146,166,243,2339,"$52,000 to <$85,000","Urban"
"1513",36047028400,"New York",NA,3423,1441,50,62,1203,0,465,202,703,2720,"$52,000 to <$85,000","Urban"
"1514",36047028501,"New York",NA,572,213,114,3,39,1,143,59,217,355,"$52,000 to <$85,000","Urban"
"1515",36047028600,"New York",NA,4381,1895,107,30,1770,0,303,276,444,3937,"$27,000 to <$52,000","Urban"
"1516",36047028700,"New York",NA,2577,697,912,23,233,1,447,264,799,1778,"$52,000 to <$85,000","Urban"
"1517",36047028900,"New York",NA,3227,778,1453,20,159,3,472,342,826,2401,"$52,000 to <$85,000","Urban"
"1518",36047029000,"New York",NA,3353,1743,76,50,957,2,280,245,473,2880,"$27,000 to <$52,000","Urban"
"1519",36047029100,"New York",NA,2609,632,1460,17,90,1,178,231,367,2242,"$52,000 to <$85,000","Urban"
"1520",36047029200,"New York",NA,2208,937,33,38,808,0,247,145,367,1841,"$27,000 to <$52,000","Urban"
"1521",36047029500,"New York",NA,3334,889,1880,11,120,7,105,322,301,3033,"$52,000 to <$85,000","Urban"
"1522",36047029600,"New York",NA,4744,2472,60,25,1631,0,325,231,498,4246,"$27,000 to <$52,000","Urban"
"1523",36047029800,"New York",NA,3098,1269,43,43,1207,0,354,182,565,2533,"$27,000 to <$52,000","Urban"
"1524",36047030100,"New York",NA,2420,286,1674,4,47,1,155,253,323,2097,"$52,000 to <$85,000","Urban"
"1525",36047030300,"New York",NA,3718,172,2805,29,86,1,285,340,590,3128,"$27,000 to <$52,000","Urban"
"1526",36047030400,"New York",NA,3699,1419,95,28,1692,1,251,213,428,3271,"$27,000 to <$52,000","Urban"
"1527",36047030600,"New York",NA,1764,644,38,4,813,0,182,83,283,1481,"$27,000 to <$52,000","Urban"
"1528",36047030700,"New York",NA,4266,337,2990,29,113,4,392,401,805,3461,"$27,000 to <$52,000","Urban"
"1529",36047030900,"New York",NA,1685,188,1082,4,91,0,146,174,312,1373,"$52,000 to <$85,000","Urban"
"1530",36047031100,"New York",NA,2703,612,1483,14,137,0,159,298,308,2395,"$52,000 to <$85,000","Urban"
"1531",36047031300,"New York",NA,4414,962,2724,21,119,3,182,403,518,3896,"$85,000 to <$141,000","Urban"
"1532",36047031402,"New York",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"1533",36047031500,"New York",NA,4934,1794,2182,14,281,0,176,487,461,4473,"$52,000 to <$85,000","Urban"
"1534",36047031701,"New York",NA,3480,1240,1550,13,227,0,118,332,285,3195,"$52,000 to <$85,000","Urban"
"1535",36047031702,"New York",NA,3228,1320,1227,3,175,0,128,375,402,2826,"$85,000 to <$141,000","Urban"
"1536",36047031900,"New York",NA,2706,831,1441,15,81,0,131,207,213,2493,"$52,000 to <$85,000","Urban"
"1537",36047032100,"New York",NA,4485,977,2555,36,169,3,344,401,724,3761,"$52,000 to <$85,000","Urban"
"1538",36047032500,"New York",NA,5131,770,3639,8,111,0,170,433,449,4682,"$52,000 to <$85,000","Urban"
"1539",36047032600,"New York",NA,5253,974,2116,62,880,1,810,410,1512,3741,"$27,000 to <$52,000","Urban"
"1540",36047032800,"New York",NA,2452,330,850,23,924,3,201,121,442,2010,"$27,000 to <$52,000","Urban"
"1541",36047033300,"New York",NA,3109,1935,810,4,30,1,173,156,163,2946,"$52,000 to <$85,000","Urban"
"1542",36047033500,"New York",NA,2407,1280,723,1,63,0,186,154,165,2242,"$52,000 to <$85,000","Urban"
"1543",36047033702,"New York",NA,1518,815,452,0,15,0,146,90,109,1409,"$52,000 to <$85,000",NA
"1544",36047034100,"New York",NA,2366,628,1379,2,53,1,104,199,223,2143,"$27,000 to <$52,000","Urban"
"1545",36047034200,"New York",NA,5512,2026,2110,41,437,5,529,364,1155,4357,"<$27,000","Urban"
"1546",36047034500,"New York",NA,2243,333,1466,4,61,1,146,232,284,1959,"$27,000 to <$52,000","Urban"
"1547",36047034902,"New York",NA,2750,294,1965,6,59,1,150,275,338,2412,"$27,000 to <$52,000",NA
"1548",36047035101,"New York",NA,1800,211,1190,4,76,4,153,162,263,1537,"$27,000 to <$52,000",NA
"1549",36047035102,"New York",NA,1958,585,950,5,31,0,165,222,245,1713,"$52,000 to <$85,000",NA
"1550",36047035301,"New York",NA,2148,352,1409,3,40,3,135,206,250,1898,"$27,000 to <$52,000",NA
"1551",36047035302,"New York",NA,2126,658,1064,9,54,0,152,189,314,1812,"$52,000 to <$85,000",NA
"1552",36047035400,"New York",NA,4815,4499,95,0,52,3,46,120,102,4713,"$27,000 to <$52,000","Urban"
"1553",36047035500,"New York",NA,4053,677,2778,13,37,0,231,317,380,3673,"$27,000 to <$52,000","Urban"
"1554",36047035701,"New York",NA,1794,87,1307,16,46,1,157,180,316,1478,"$27,000 to <$52,000",NA
"1555",36047035702,"New York",NA,13,3,4,0,1,1,4,0,5,8,NA,NA
"1556",36047035900,"New York",NA,4293,298,3255,24,39,10,238,429,614,3679,"$27,000 to <$52,000","Urban"
"1557",36047036001,"New York",NA,2978,2609,25,0,144,1,52,147,90,2888,"<$27,000","Urban"
"1558",36047036002,"New York",NA,3723,3162,34,3,240,0,111,173,145,3578,"<$27,000","Urban"
"1559",36047036501,"New York",NA,2394,94,1905,4,44,0,137,210,279,2115,"$27,000 to <$52,000","Urban"
"1560",36047036502,"New York",NA,1512,176,963,11,16,7,199,140,432,1080,"$52,000 to <$85,000","Urban"
"1561",36047036600,"New York",NA,3668,1695,53,54,1064,0,594,208,755,2913,"$27,000 to <$52,000","Urban"
"1562",36047036900,"New York",NA,4916,690,2810,47,130,9,732,498,1230,3686,"$27,000 to <$52,000","Urban"
"1563",36047037300,"New York",NA,3593,540,2127,40,89,0,414,383,822,2771,"$27,000 to <$52,000","Urban"
"1564",36047037401,"New York",NA,3710,2588,142,6,576,0,193,205,306,3404,"$27,000 to <$52,000","Urban"
"1565",36047037700,"New York",NA,3397,782,2082,8,77,1,145,302,348,3049,"$52,000 to <$85,000","Urban"
"1566",36047038100,"New York",NA,4229,627,2908,31,120,0,241,302,613,3616,"$52,000 to <$85,000","Urban"
"1567",36047038200,"New York",NA,4589,526,1493,70,1447,0,626,427,1360,3229,"<$27,000","Urban"
"1568",36047038300,"New York",NA,3639,809,2186,17,127,1,178,321,336,3303,"$52,000 to <$85,000","Urban"
"1569",36047038500,"New York",NA,3369,772,1860,14,128,5,281,309,510,2859,"$52,000 to <$85,000","Urban"
"1570",36047038600,"New York",NA,2985,1199,25,18,1211,1,345,186,529,2456,"$52,000 to <$85,000","Urban"
"1571",36047038800,"New York",NA,2993,2096,69,14,428,0,229,157,341,2652,"$52,000 to <$85,000","Urban"
"1572",36047038900,"New York",NA,3070,1122,451,53,268,17,773,386,1290,1780,"$52,000 to <$85,000","Urban"
"1573",36047039000,"New York",NA,1626,1379,4,7,126,0,83,27,94,1532,"$52,000 to <$85,000","Urban"
"1574",36047039100,"New York",NA,5082,2169,607,21,497,12,1106,670,1868,3214,"$85,000 to <$141,000","Urban"
"1575",36047039400,"New York",NA,1550,1257,8,11,105,0,104,65,139,1411,"$27,000 to <$52,000","Urban"
"1576",36047039500,"New York",NA,3493,1250,741,38,291,9,798,366,1299,2194,"$52,000 to <$85,000","Urban"
"1577",36047039600,"New York",NA,1447,1193,22,0,85,0,73,74,129,1318,"$52,000 to <$85,000","Urban"
"1578",36047039700,"New York",NA,3328,976,1209,40,160,0,565,378,954,2374,"$52,000 to <$85,000","Urban"
"1579",36047039900,"New York",NA,3653,954,1244,45,162,7,804,437,1426,2227,"$52,000 to <$85,000","Urban"
"1580",36047040300,"New York",NA,3267,809,1357,50,148,1,453,449,992,2275,"$52,000 to <$85,000","Urban"
"1581",36047040400,"New York",NA,2303,803,34,12,1214,0,157,83,249,2054,"$52,000 to <$85,000","Urban"
"1582",36047040600,"New York",NA,2865,926,19,17,1610,0,159,134,313,2552,"$52,000 to <$85,000","Urban"
"1583",36047040700,"New York",NA,3,1,0,0,0,0,0,2,1,2,NA,"Urban"
"1584",36047040800,"New York",NA,3170,864,20,37,1771,0,395,83,531,2639,"$85,000 to <$141,000","Urban"
"1585",36047041000,"New York",NA,1689,926,30,0,548,4,108,73,193,1496,"$52,000 to <$85,000","Urban"
"1586",36047041200,"New York",NA,2591,1116,38,18,1049,0,239,131,382,2209,"$52,000 to <$85,000","Urban"
"1587",36047041300,"New York",NA,3197,726,1097,30,120,2,775,447,1315,1882,"$52,000 to <$85,000","Urban"
"1588",36047041402,"New York",NA,1393,1129,26,2,91,0,48,97,69,1324,"$52,000 to <$85,000","Urban"
"1589",36047041500,"New York",NA,3292,795,940,36,135,6,898,482,1561,1731,"$52,000 to <$85,000","Urban"
"1590",36047041700,"New York",NA,2711,526,632,24,143,0,938,448,1690,1021,"$27,000 to <$52,000","Urban"
"1591",36047042300,"New York",NA,3913,1421,263,73,239,6,1351,560,2048,1865,"$52,000 to <$85,000","Urban"
"1592",36047042400,"New York",NA,3258,1366,80,37,1275,3,283,214,477,2781,"$52,000 to <$85,000","Urban"
"1593",36047042500,"New York",NA,2577,977,206,40,120,2,858,374,1329,1248,"$52,000 to <$85,000","Urban"
"1594",36047042800,"New York",NA,3483,1948,87,21,1072,3,155,197,257,3226,"$52,000 to <$85,000","Urban"
"1595",36047042900,"New York",NA,4517,1636,207,115,324,1,1615,619,2425,2092,"$52,000 to <$85,000","Urban"
"1596",36047043000,"New York",NA,3007,1353,37,18,1163,0,227,209,386,2621,"$27,000 to <$52,000","Urban"
"1597",36047043100,"New York",NA,4038,1567,201,103,261,0,1387,519,2045,1993,"$52,000 to <$85,000","Urban"
"1598",36047043300,"New York",NA,3138,753,368,93,218,11,1317,378,1939,1199,"<$27,000","Urban"
"1599",36047043400,"New York",NA,3079,1373,41,14,1206,2,232,211,385,2694,"$27,000 to <$52,000","Urban"
"1600",36047043700,"New York",NA,4380,1245,832,53,177,9,1372,692,2150,2230,"$52,000 to <$85,000","Urban"
"1601",36047043800,"New York",NA,2077,1410,58,3,343,1,129,133,181,1896,"$52,000 to <$85,000","Urban"
"1602",36047044300,"New York",NA,4290,1465,213,103,456,8,1589,456,2260,2030,"$52,000 to <$85,000","Urban"
"1603",36047044400,"New York",NA,2294,1805,57,1,174,0,166,91,217,2077,"$27,000 to <$52,000","Urban"
"1604",36047044600,"New York",NA,1592,704,22,27,594,0,172,73,287,1305,"$52,000 to <$85,000","Urban"
"1605",36047044800,"New York",NA,1450,1119,33,13,151,0,59,75,120,1330,"$52,000 to <$85,000","Urban"
"1606",36047045200,"New York",NA,1765,1546,42,0,68,0,44,65,72,1693,"$52,000 to <$85,000","Urban"
"1607",36047045400,"New York",NA,1370,1047,26,9,111,1,120,56,144,1226,"$85,000 to <$141,000","Urban"
"1608",36047045600,"New York",NA,2050,1169,150,0,484,2,107,138,179,1871,"$52,000 to <$85,000","Urban"
"1609",36047045800,"New York",NA,1123,1026,5,0,36,1,33,22,25,1098,"$52,000 to <$85,000","Urban"
"1610",36047046000,"New York",NA,2875,1316,156,19,996,0,213,175,296,2579,"$52,000 to <$85,000","Urban"
"1611",36047046202,"New York",NA,1214,872,35,8,86,0,108,105,144,1070,"$52,000 to <$85,000","Urban"
"1612",36047046400,"New York",NA,1537,1262,32,8,82,0,98,55,98,1439,"$52,000 to <$85,000","Urban"
"1613",36047047000,"New York",NA,1638,1412,11,4,49,0,97,65,36,1602,"$52,000 to <$85,000","Urban"
"1614",36047047200,"New York",NA,1738,1603,16,0,8,0,74,37,28,1710,"$52,000 to <$85,000","Urban"
"1615",36047047700,"New York",NA,3821,2732,169,5,342,0,214,359,564,3257,">=$141,000","Urban"
"1616",36047047800,"New York",NA,3235,1916,88,34,356,1,624,216,676,2559,"$52,000 to <$85,000","Urban"
"1617",36047048000,"New York",NA,2463,1319,142,21,445,1,361,174,469,1994,"$27,000 to <$52,000","Urban"
"1618",36047048400,"New York",NA,4038,2246,211,25,778,0,422,356,602,3436,"$52,000 to <$85,000","Urban"
"1619",36047048600,"New York",NA,2608,483,93,32,1417,0,422,161,584,2024,"$52,000 to <$85,000","Urban"
"1620",36047048800,"New York",NA,3343,1505,253,40,996,1,301,247,513,2830,"$52,000 to <$85,000","Urban"
"1621",36047049200,"New York",NA,2590,952,385,24,694,0,322,213,468,2122,"$52,000 to <$85,000","Urban"
"1622",36047049301,"New York",NA,1510,195,427,14,41,1,547,285,1031,479,"<$27,000",NA
"1623",36047049302,"New York",NA,4675,1811,559,75,277,2,1201,750,2310,2365,"$27,000 to <$52,000",NA
"1624",36047049500,"New York",NA,2798,1729,110,30,284,2,329,314,654,2144,"$85,000 to <$141,000","Urban"
"1625",36047049600,"New York",NA,3561,1388,152,77,1312,0,409,223,707,2854,"$52,000 to <$85,000","Urban"
"1626",36047049700,"New York",NA,2804,2155,86,5,249,0,102,207,302,2502,"$85,000 to <$141,000","Urban"
"1627",36047050001,"New York",NA,1615,1059,140,12,184,1,75,144,210,1405,"$85,000 to <$141,000",NA
"1628",36047050002,"New York",NA,1248,795,83,5,177,0,80,108,172,1076,"$85,000 to <$141,000",NA
"1629",36047050100,"New York",NA,2677,1882,40,22,243,3,192,295,450,2227,"$85,000 to <$141,000","Urban"
"1630",36047050202,"New York",NA,1825,1399,56,8,127,1,68,166,178,1647,"$85,000 to <$141,000","Urban"
"1631",36047050401,"New York",NA,2359,1544,194,0,237,0,148,236,323,2036,"$85,000 to <$141,000",NA
"1632",36047050500,"New York",NA,3969,1414,651,20,583,9,802,490,1516,2453,"$27,000 to <$52,000","Urban"
"1633",36047050600,"New York",NA,4514,997,1678,57,392,1,915,474,1417,3097,"$52,000 to <$85,000","Urban"
"1634",36047050700,"New York",NA,1730,1141,144,15,34,0,282,114,445,1285,"$27,000 to <$52,000","Urban"
"1635",36047050801,"New York",NA,3466,460,2030,31,126,3,449,367,752,2714,"$52,000 to <$85,000","Urban"
"1636",36047050803,"New York",NA,2164,517,1074,17,112,1,234,209,370,1794,"$52,000 to <$85,000","Urban"
"1637",36047050900,"New York",NA,2466,2007,42,7,76,1,244,89,234,2232,"$27,000 to <$52,000","Urban"
"1638",36047051001,"New York",NA,3125,463,2059,32,69,0,222,280,536,2589,"$27,000 to <$52,000","Urban"
"1639",36047051002,"New York",NA,3825,610,2179,26,180,0,437,393,753,3072,"$27,000 to <$52,000","Urban"
"1640",36047051100,"New York",NA,4002,1609,312,22,810,0,769,480,1377,2625,"$52,000 to <$85,000","Urban"
"1641",36047051400,"New York",NA,5841,1202,2585,66,535,0,880,573,1504,4337,"$52,000 to <$85,000","Urban"
"1642",36047051500,"New York",NA,2163,1579,69,13,192,3,128,179,307,1856,">=$141,000","Urban"
"1643",36047051602,"New York",NA,3143,353,2022,22,108,0,313,325,560,2583,"$52,000 to <$85,000","Urban"
"1644",36047051800,"New York",NA,2882,894,1199,15,348,0,188,238,356,2526,"$52,000 to <$85,000","Urban"
"1645",36047052300,"New York",NA,4752,2061,280,49,319,3,1407,633,2411,2341,"$85,000 to <$141,000","Urban"
"1646",36047052500,"New York",NA,2591,1418,273,12,156,0,460,272,803,1788,"$27,000 to <$52,000","Urban"
"1647",36047052600,"New York",NA,3477,1337,643,18,743,0,385,351,621,2856,"$52,000 to <$85,000","Urban"
"1648",36047052700,"New York",NA,5156,1849,268,69,259,3,1853,855,3008,2148,"$52,000 to <$85,000","Urban"
"1649",36047053101,"New York",NA,1399,1220,7,5,28,0,102,37,72,1327,NA,NA
"1650",36047053102,"New York",NA,2462,2120,20,2,36,0,182,102,129,2333,"$52,000 to <$85,000",NA
"1651",36047053200,"New York",NA,1958,1043,182,1,470,1,142,119,203,1755,"$52,000 to <$85,000","Urban"
"1652",36047053500,"New York",NA,2566,2164,42,15,23,5,222,95,241,2325,"$27,000 to <$52,000","Urban"
"1653",36047053700,"New York",NA,2090,1835,44,0,35,0,104,72,74,2016,"$27,000 to <$52,000","Urban"
"1654",36047053900,"New York",NA,1678,1315,92,10,3,0,174,84,277,1401,"<$27,000","Urban"
"1655",36047054200,"New York",NA,3499,2698,78,32,314,0,218,159,323,3176,"$27,000 to <$52,000","Urban"
"1656",36047054700,"New York",NA,5092,3604,254,25,323,7,467,412,863,4229,"$52,000 to <$85,000","Urban"
"1657",36047054800,"New York",NA,1601,1378,26,3,66,1,44,83,69,1532,"$85,000 to <$141,000","Urban"
"1658",36047055000,"New York",NA,3042,2146,108,19,367,0,164,238,301,2741,"$52,000 to <$85,000","Urban"
"1659",36047055200,"New York",NA,3014,1920,100,2,642,0,135,215,213,2801,"$52,000 to <$85,000","Urban"
"1660",36047055300,"New York",NA,2764,1846,186,14,240,5,209,264,513,2251,"$85,000 to <$141,000","Urban"
"1661",36047055400,"New York",NA,3663,2262,79,33,741,0,284,264,407,3256,"$52,000 to <$85,000","Urban"
"1662",36047055600,"New York",NA,2860,2143,35,10,372,1,151,148,208,2652,"$52,000 to <$85,000","Urban"
"1663",36047055700,"New York",NA,1667,1265,32,0,134,2,61,173,193,1474,"$85,000 to <$141,000","Urban"
"1664",36047056000,"New York",NA,3013,2396,57,1,318,0,65,176,133,2880,"$52,000 to <$85,000","Urban"
"1665",36047056100,"New York",NA,3097,2436,77,8,159,6,158,253,369,2728,"$85,000 to <$141,000","Urban"
"1666",36047056301,"New York",NA,4438,2912,213,51,353,8,444,457,912,3526,"$85,000 to <$141,000",NA
"1667",36047056400,"New York",NA,2074,1461,66,0,405,0,57,85,125,1949,"$85,000 to <$141,000","Urban"
"1668",36047056600,"New York",NA,2059,1060,256,15,536,2,89,101,162,1897,"$52,000 to <$85,000","Urban"
"1669",36047056900,"New York",NA,1465,1124,27,3,127,0,78,106,149,1316,"$85,000 to <$141,000","Urban"
"1670",36047057000,"New York",NA,3035,1667,224,4,857,1,127,155,288,2747,"$52,000 to <$85,000","Urban"
"1671",36047057100,"New York",NA,3846,3224,40,5,215,1,103,258,322,3524,"$85,000 to <$141,000","Urban"
"1672",36047057400,"New York",NA,2086,926,33,2,987,1,67,70,122,1964,"$52,000 to <$85,000","Urban"
"1673",36047057500,"New York",NA,4433,3175,88,20,402,3,327,418,774,3659,"$85,000 to <$141,000","Urban"
"1674",36047057600,"New York",NA,2340,948,46,18,1137,1,84,106,161,2179,"$52,000 to <$85,000","Urban"
"1675",36047057800,"New York",NA,2643,1283,68,43,923,0,150,176,285,2358,"$52,000 to <$85,000","Urban"
"1676",36047057901,"New York",NA,1282,780,71,17,112,0,173,129,337,945,"$85,000 to <$141,000",NA
"1677",36047058200,"New York",NA,2256,1166,44,17,748,0,141,140,226,2030,"$52,000 to <$85,000","Urban"
"1678",36047058400,"New York",NA,2995,2064,48,2,636,0,134,111,201,2794,"$52,000 to <$85,000","Urban"
"1679",36047058800,"New York",NA,2896,1977,62,7,586,0,147,117,234,2662,"$52,000 to <$85,000","Urban"
