"","Adult_pop","STATE","YEAR","PIF","Race"
"449",1,"Georgia",2020,0.0373256273457117,"AIAN"
"450",1,"Georgia",2020,0.0656386520298439,"AIAN"
"451",1,"Georgia",2020,0.0736177969000743,"AIAN"
"452",1,"Georgia",2020,0.0546080476888586,"AIAN"
"453",1,"Georgia",2020,0.0575752807923734,"AIAN"
"454",1,"Georgia",2020,0.0630709914111466,"AIAN"
"455",1,"Georgia",2020,0.088454286437735,"AIAN"
"456",1,"Georgia",2020,0.096748754803005,"AIAN"
"457",1,"Georgia",2020,0.0868617158701187,"AIAN"
"458",1,"Georgia",2020,0.113086429550061,"AIAN"
"459",1,"Georgia",2020,0.0767500347969154,"AIAN"
"460",1,"Georgia",2020,0.0923669822888999,"AIAN"
"461",1,"Georgia",2020,0.0785345307826598,"AIAN"
"462",1,"Georgia",2020,0.14438582310102,"AIAN"
"463",1,"Georgia",2020,0.14629605841473,"AIAN"
"464",1,"Georgia",2020,0.123052630646376,"AIAN"
"465",1,"Georgia",2020,0.0587397303464499,"AIAN"
"466",1,"Georgia",2020,0.125632660917362,"AIAN"
"467",1,"Georgia",2020,0.170747651505068,"AIAN"
"468",1,"Georgia",2020,0.165908626626204,"AIAN"
"469",1,"Georgia",2020,0.12436327979317,"AIAN"
"470",1,"Georgia",2020,0.192630224294582,"AIAN"
"471",1,"Georgia",2020,0.161451433634474,"AIAN"
"472",1,"Georgia",2020,0.143544437675053,"AIAN"
"473",1,"Georgia",2020,0.138448468184272,"AIAN"
"474",1,"Georgia",2020,0.159583048942124,"AIAN"
"475",1,"Georgia",2020,0.104444265266272,"AIAN"
"476",1,"Georgia",2020,0.14862301366319,"AIAN"
"477",1,"Georgia",2020,0.0917024364132249,"AIAN"
"478",1,"Georgia",2020,0.144771642232766,"AIAN"
"479",1,"Georgia",2020,0.0663139932357619,"AIAN"
"480",1,"Georgia",2020,0.0586913301516765,"AIAN"
"481",1,"Georgia",2020,0.0613595940982437,"AIAN"
"482",1,"Georgia",2020,0.0617485676054436,"AIAN"
"483",1,"Georgia",2020,0.0577086983190322,"AIAN"
"484",1,"Georgia",2020,0.0721356896277838,"AIAN"
"485",1,"Georgia",2020,0.0310992671617011,"AIAN"
"486",1,"Georgia",2020,0.0397172774970484,"AIAN"
"487",1,"Georgia",2020,0.0631036856377147,"AIAN"
"488",1,"Georgia",2020,0.110092906239254,"AIAN"
"489",1,"Georgia",2020,0.0572326447845516,"AIAN"
